order_line_id,order_id,product_id,quantity,unit_price,discount_pct
OL-0001580,O-000634,P-110,4,1382.25,0.03
OL-0001581,O-000634,P-210,7,960.00,0.00
OL-0001582,O-000634,P-210,5,864.00,0.10
OL-0001583,O-000635,P-200,1,5400.00,0.00
OL-0001584,O-000635,P-310,3,185.00,0.00
OL-0001585,O-000635,P-110,5,1382.25,0.03
OL-0001586,O-000636,P-100,7,742.50,0.10
OL-0001587,O-000636,P-110,5,1282.50,0.10
OL-0001588,O-000637,P-110,1,1382.25,0.03
OL-0001589,O-000638,P-200,7,5130.00,0.05
OL-0001590,O-000639,P-200,8,5130.00,0.05
OL-0001591,O-000639,P-300,2,2880.00,0.10
OL-0001592,O-000639,P-200,2,5400.00,0.00
OL-0001593,O-000639,P-300,3,3104.00,0.03
OL-0001594,O-000640,P-110,2,1353.75,0.05
OL-0001595,O-000640,P-300,7,3104.00,0.03
OL-0001596,O-000640,P-100,4,783.75,0.05
OL-0001597,O-000640,P-210,8,864.00,0.10
OL-0001598,O-000641,P-110,4,1282.50,0.10
OL-0001599,O-000641,P-210,4,960.00,0.00
OL-0001600,O-000641,P-210,7,931.20,0.03
OL-0001601,O-000642,P-100,8,783.75,0.05
OL-0001602,O-000642,P-210,4,864.00,0.10
OL-0001603,O-000643,P-200,8,5130.00,0.05
OL-0001604,O-000643,P-200,6,4860.00,0.10
OL-0001605,O-000644,P-300,6,2880.00,0.10
OL-0001606,O-000645,P-300,2,3040.00,0.05
OL-0001607,O-000645,P-310,6,179.45,0.03
OL-0001608,O-000645,P-200,5,4860.00,0.10
OL-0001609,O-000645,P-300,2,3104.00,0.03
OL-0001610,O-000646,P-310,4,185.00,0.00
OL-0001611,O-000646,P-100,8,800.25,0.03
OL-0001612,O-000647,P-210,2,960.00,0.00
OL-0001613,O-000647,P-200,1,5400.00,0.00
OL-0001614,O-000647,P-300,5,3200.00,0.00
OL-0001615,O-000648,P-300,7,3104.00,0.03
OL-0001616,O-000649,P-200,5,5130.00,0.05
OL-0001617,O-000649,P-200,4,5130.00,0.05
OL-0001618,O-000649,P-210,1,960.00,0.00
OL-0001619,O-000650,P-300,2,3040.00,0.05
OL-0001620,O-000650,P-210,5,960.00,0.00
OL-0001621,O-000650,P-100,5,742.50,0.10
OL-0001622,O-000651,P-110,5,1282.50,0.10
OL-0001623,O-000651,P-300,3,2880.00,0.10
OL-0001624,O-000652,P-110,3,1382.25,0.03
OL-0001625,O-000652,P-210,8,912.00,0.05
OL-0001626,O-000653,P-210,6,960.00,0.00
OL-0001627,O-000654,P-100,8,783.75,0.05
OL-0001628,O-000654,P-200,5,5400.00,0.00
OL-0001629,O-000654,P-100,2,825.00,0.00
OL-0001630,O-000654,P-310,4,179.45,0.03
OL-0001631,O-000655,P-110,1,1353.75,0.05
OL-0001632,O-000655,P-300,4,3104.00,0.03
OL-0001633,O-000655,P-100,5,825.00,0.00
OL-0001634,O-000656,P-300,1,3040.00,0.05
OL-0001635,O-000657,P-200,6,5238.00,0.03
OL-0001636,O-000657,P-310,3,179.45,0.03
OL-0001637,O-000657,P-100,7,800.25,0.03
OL-0001638,O-000657,P-210,3,912.00,0.05
OL-0001639,O-000658,P-310,5,175.75,0.05
OL-0001640,O-000658,P-300,4,3104.00,0.03
OL-0001641,O-000658,P-200,7,4860.00,0.10
OL-0001642,O-000658,P-310,7,166.50,0.10
OL-0001643,O-000659,P-210,6,864.00,0.10
OL-0001644,O-000659,P-200,5,4860.00,0.10
OL-0001645,O-000660,P-110,6,1282.50,0.10
OL-0001646,O-000660,P-300,3,3200.00,0.00
OL-0001647,O-000660,P-100,3,825.00,0.00
OL-0001648,O-000660,P-300,5,3200.00,0.00
OL-0001649,O-000661,P-110,6,1353.75,0.05
OL-0001650,O-000661,P-300,5,3200.00,0.00
OL-0001651,O-000661,P-310,8,185.00,0.00
OL-0001652,O-000662,P-310,4,166.50,0.10
OL-0001653,O-000662,P-300,6,3104.00,0.03
OL-0001654,O-000663,P-300,6,3104.00,0.03
OL-0001655,O-000663,P-210,1,912.00,0.05
OL-0001656,O-000664,P-300,4,3040.00,0.05
OL-0001657,O-000664,P-210,5,864.00,0.10
OL-0001658,O-000664,P-100,7,742.50,0.10
OL-0001659,O-000665,P-100,5,800.25,0.03
OL-0001660,O-000665,P-110,3,1382.25,0.03
OL-0001661,O-000665,P-110,3,1282.50,0.10
OL-0001662,O-000666,P-100,2,825.00,0.00
OL-0001663,O-000666,P-300,1,2880.00,0.10
OL-0001664,O-000666,P-200,5,4860.00,0.10
OL-0001665,O-000667,P-210,5,931.20,0.03
OL-0001666,O-000667,P-300,1,3104.00,0.03
OL-0001667,O-000667,P-200,3,5130.00,0.05
OL-0001668,O-000668,P-200,6,5130.00,0.05
OL-0001669,O-000668,P-110,1,1353.75,0.05
OL-0001670,O-000668,P-200,2,5400.00,0.00
OL-0001671,O-000669,P-210,7,960.00,0.00
OL-0001672,O-000670,P-210,7,960.00,0.00
OL-0001673,O-000670,P-310,6,166.50,0.10
OL-0001674,O-000670,P-300,3,2880.00,0.10
OL-0001675,O-000670,P-100,6,825.00,0.00
OL-0001676,O-000671,P-200,1,5400.00,0.00
OL-0001677,O-000671,P-110,2,1382.25,0.03
OL-0001678,O-000671,P-300,1,3104.00,0.03
OL-0001679,O-000672,P-310,1,166.50,0.10
OL-0001680,O-000672,P-300,3,2880.00,0.10
OL-0001681,O-000673,P-300,8,3104.00,0.03
OL-0001682,O-000673,P-210,3,864.00,0.10
OL-0001683,O-000674,P-210,5,864.00,0.10
OL-0001684,O-000674,P-100,6,800.25,0.03
OL-0001685,O-000674,P-100,3,742.50,0.10
OL-0001686,O-000675,P-300,4,3104.00,0.03
OL-0001687,O-000675,P-210,8,864.00,0.10
OL-0001688,O-000675,P-200,6,4860.00,0.10
OL-0001689,O-000675,P-110,2,1353.75,0.05
OL-0001690,O-000676,P-200,5,5238.00,0.03
OL-0001691,O-000676,P-300,1,3040.00,0.05
OL-0001692,O-000677,P-200,3,5238.00,0.03
OL-0001693,O-000677,P-210,4,960.00,0.00
OL-0001694,O-000677,P-300,2,3200.00,0.00
OL-0001695,O-000677,P-110,5,1353.75,0.05
OL-0001696,O-000678,P-200,3,4860.00,0.10
OL-0001697,O-000678,P-210,1,960.00,0.00
OL-0001698,O-000678,P-210,6,864.00,0.10
OL-0001699,O-000679,P-200,5,5238.00,0.03
OL-0001700,O-000679,P-310,4,166.50,0.10
OL-0001701,O-000679,P-310,6,175.75,0.05
OL-0001702,O-000680,P-300,3,3200.00,0.00
OL-0001703,O-000680,P-100,5,783.75,0.05
OL-0001704,O-000681,P-310,5,185.00,0.00
OL-0001705,O-000681,P-210,3,931.20,0.03
OL-0001706,O-000682,P-100,6,742.50,0.10
OL-0001707,O-000682,P-100,2,783.75,0.05
OL-0001708,O-000683,P-200,1,5400.00,0.00
OL-0001709,O-000683,P-300,6,3200.00,0.00
OL-0001710,O-000683,P-300,3,3040.00,0.05
OL-0001711,O-000683,P-310,8,166.50,0.10
OL-0001712,O-000684,P-300,2,3104.00,0.03
OL-0001713,O-000684,P-310,2,175.75,0.05
OL-0001714,O-000685,P-200,1,5238.00,0.03
OL-0001715,O-000685,P-310,6,185.00,0.00
OL-0001716,O-000686,P-200,7,4860.00,0.10
OL-0001717,O-000687,P-310,1,185.00,0.00
OL-0001718,O-000687,P-100,3,742.50,0.10
OL-0001719,O-000687,P-310,7,179.45,0.03
OL-0001720,O-000688,P-110,7,1353.75,0.05
OL-0001721,O-000688,P-310,1,185.00,0.00
OL-0001722,O-000688,P-300,6,3200.00,0.00
OL-0001723,O-000689,P-210,2,960.00,0.00
OL-0001724,O-000689,P-100,3,783.75,0.05
OL-0001725,O-000690,P-110,1,1425.00,0.00
OL-0001726,O-000690,P-310,4,185.00,0.00
OL-0001727,O-000690,P-300,1,3200.00,0.00
OL-0001728,O-000691,P-300,7,3104.00,0.03
OL-0001729,O-000691,P-210,5,864.00,0.10
OL-0001730,O-000691,P-210,8,912.00,0.05
OL-0001731,O-000691,P-310,8,179.45,0.03
OL-0001732,O-000692,P-300,5,2880.00,0.10
OL-0001733,O-000692,P-310,2,175.75,0.05
OL-0001734,O-000692,P-310,4,166.50,0.10
OL-0001735,O-000692,P-200,1,5400.00,0.00
OL-0001736,O-000693,P-110,4,1425.00,0.00
OL-0001737,O-000693,P-100,7,742.50,0.10
OL-0001738,O-000693,P-310,8,185.00,0.00
OL-0001739,O-000693,P-110,3,1382.25,0.03
OL-0001740,O-000694,P-210,4,931.20,0.03
OL-0001741,O-000694,P-300,4,2880.00,0.10
OL-0001742,O-000695,P-200,6,5400.00,0.00
OL-0001743,O-000695,P-200,3,5400.00,0.00
OL-0001744,O-000695,P-100,6,783.75,0.05
OL-0001745,O-000695,P-300,7,3104.00,0.03
OL-0001746,O-000696,P-200,4,4860.00,0.10
OL-0001747,O-000696,P-100,4,783.75,0.05
OL-0001748,O-000697,P-310,4,185.00,0.00
OL-0001749,O-000698,P-200,4,4860.00,0.10
OL-0001750,O-000699,P-210,5,931.20,0.03
OL-0001751,O-000700,P-300,4,2880.00,0.10
OL-0001752,O-000700,P-100,1,825.00,0.00
OL-0001753,O-000700,P-200,5,5400.00,0.00
OL-0001754,O-000701,P-300,5,2880.00,0.10
OL-0001755,O-000701,P-300,3,3104.00,0.03
OL-0001756,O-000702,P-310,4,185.00,0.00
OL-0001757,O-000702,P-100,8,783.75,0.05
OL-0001758,O-000702,P-310,2,166.50,0.10
OL-0001759,O-000702,P-210,8,960.00,0.00
OL-0001760,O-000703,P-110,4,1425.00,0.00
OL-0001761,O-000703,P-100,7,825.00,0.00
OL-0001762,O-000703,P-300,6,3040.00,0.05
OL-0001763,O-000703,P-110,8,1282.50,0.10
OL-0001764,O-000704,P-200,6,4860.00,0.10
OL-0001765,O-000705,P-310,8,179.45,0.03
OL-0001766,O-000705,P-100,7,800.25,0.03
OL-0001767,O-000705,P-110,5,1282.50,0.10
OL-0001768,O-000705,P-300,5,3104.00,0.03
OL-0001769,O-000706,P-200,7,4860.00,0.10
OL-0001770,O-000706,P-100,1,742.50,0.10
OL-0001771,O-000707,P-110,8,1425.00,0.00
OL-0001772,O-000707,P-110,3,1382.25,0.03
OL-0001773,O-000707,P-100,1,783.75,0.05
OL-0001774,O-000707,P-310,4,166.50,0.10
OL-0001775,O-000708,P-100,6,742.50,0.10
OL-0001776,O-000708,P-100,1,783.75,0.05
OL-0001777,O-000708,P-100,1,742.50,0.10
OL-0001778,O-000709,P-100,5,783.75,0.05
OL-0001779,O-000709,P-100,3,783.75,0.05
OL-0001780,O-000709,P-110,7,1282.50,0.10
OL-0001781,O-000710,P-310,4,179.45,0.03
OL-0001782,O-000711,P-210,4,960.00,0.00
OL-0001783,O-000712,P-300,7,3200.00,0.00
OL-0001784,O-000712,P-200,7,5400.00,0.00
OL-0001785,O-000713,P-300,5,2880.00,0.10
OL-0001786,O-000714,P-310,3,185.00,0.00
OL-0001787,O-000714,P-310,2,166.50,0.10
OL-0001788,O-000715,P-100,6,800.25,0.03
OL-0001789,O-000715,P-210,4,912.00,0.05
OL-0001790,O-000715,P-110,8,1282.50,0.10
OL-0001791,O-000716,P-310,5,175.75,0.05
OL-0001792,O-000717,P-210,4,864.00,0.10
OL-0001793,O-000717,P-300,1,3200.00,0.00
OL-0001794,O-000717,P-110,7,1382.25,0.03
OL-0001795,O-000717,P-210,1,960.00,0.00
OL-0001796,O-000718,P-300,7,3104.00,0.03
OL-0001797,O-000718,P-100,3,783.75,0.05
OL-0001798,O-000719,P-110,7,1425.00,0.00
OL-0001799,O-000720,P-100,5,742.50,0.10
OL-0001800,O-000720,P-110,6,1282.50,0.10
OL-0001801,O-000720,P-200,6,5400.00,0.00
OL-0001802,O-000721,P-200,7,5400.00,0.00
OL-0001803,O-000721,P-210,3,931.20,0.03
OL-0001804,O-000721,P-300,1,3200.00,0.00
OL-0001805,O-000721,P-210,5,912.00,0.05
OL-0001806,O-000722,P-210,5,912.00,0.05
OL-0001807,O-000722,P-110,5,1425.00,0.00
OL-0001808,O-000722,P-210,7,912.00,0.05
OL-0001809,O-000722,P-310,8,179.45,0.03
OL-0001810,O-000723,P-100,4,783.75,0.05
OL-0001811,O-000723,P-210,8,912.00,0.05
OL-0001812,O-000723,P-310,3,175.75,0.05
OL-0001813,O-000724,P-200,1,5238.00,0.03
OL-0001814,O-000724,P-110,2,1425.00,0.00
OL-0001815,O-000724,P-110,8,1382.25,0.03
OL-0001816,O-000725,P-100,4,825.00,0.00
OL-0001817,O-000726,P-100,7,742.50,0.10
OL-0001818,O-000726,P-300,8,3200.00,0.00
OL-0001819,O-000727,P-100,1,800.25,0.03
OL-0001820,O-000727,P-200,4,5400.00,0.00
OL-0001821,O-000727,P-210,1,864.00,0.10
OL-0001822,O-000728,P-100,3,825.00,0.00
OL-0001823,O-000728,P-110,8,1382.25,0.03
OL-0001824,O-000728,P-110,1,1282.50,0.10
OL-0001825,O-000728,P-100,1,783.75,0.05
OL-0001826,O-000729,P-110,5,1282.50,0.10
OL-0001827,O-000730,P-310,6,179.45,0.03
OL-0001828,O-000730,P-110,1,1425.00,0.00
OL-0001829,O-000730,P-210,5,931.20,0.03
OL-0001830,O-000731,P-310,2,185.00,0.00
OL-0001831,O-000731,P-210,4,931.20,0.03
OL-0001832,O-000732,P-310,3,185.00,0.00
OL-0001833,O-000732,P-110,8,1382.25,0.03
OL-0001834,O-000732,P-300,7,3104.00,0.03
OL-0001835,O-000732,P-210,2,960.00,0.00
OL-0001836,O-000733,P-100,3,825.00,0.00
OL-0001837,O-000733,P-100,7,783.75,0.05
OL-0001838,O-000733,P-100,6,825.00,0.00
OL-0001839,O-000733,P-200,7,5400.00,0.00
OL-0001840,O-000734,P-110,4,1353.75,0.05
OL-0001841,O-000734,P-300,8,2880.00,0.10
OL-0001842,O-000735,P-300,6,3104.00,0.03
OL-0001843,O-000735,P-310,1,185.00,0.00
OL-0001844,O-000736,P-300,2,3104.00,0.03
OL-0001845,O-000736,P-110,1,1425.00,0.00
OL-0001846,O-000737,P-300,5,3200.00,0.00
OL-0001847,O-000737,P-310,3,166.50,0.10
OL-0001848,O-000738,P-310,2,179.45,0.03
OL-0001849,O-000738,P-310,3,185.00,0.00
OL-0001850,O-000738,P-100,2,800.25,0.03
OL-0001851,O-000739,P-100,1,742.50,0.10
OL-0001852,O-000739,P-310,5,175.75,0.05
OL-0001853,O-000739,P-200,4,5238.00,0.03
OL-0001854,O-000740,P-310,5,179.45,0.03
OL-0001855,O-000740,P-300,6,3104.00,0.03
OL-0001856,O-000741,P-210,1,931.20,0.03
OL-0001857,O-000742,P-210,5,864.00,0.10
OL-0001858,O-000742,P-100,7,742.50,0.10
OL-0001859,O-000742,P-200,2,5130.00,0.05
OL-0001860,O-000743,P-200,4,5400.00,0.00
OL-0001861,O-000744,P-200,4,5130.00,0.05
OL-0001862,O-000744,P-200,1,5238.00,0.03
OL-0001863,O-000745,P-110,8,1382.25,0.03
OL-0001864,O-000745,P-300,8,3104.00,0.03
OL-0001865,O-000746,P-100,3,800.25,0.03
OL-0001866,O-000746,P-100,5,800.25,0.03
OL-0001867,O-000746,P-310,1,175.75,0.05
OL-0001868,O-000746,P-300,8,3040.00,0.05
OL-0001869,O-000747,P-200,4,5130.00,0.05
OL-0001870,O-000747,P-300,7,3200.00,0.00
OL-0001871,O-000748,P-100,7,800.25,0.03
OL-0001872,O-000748,P-200,3,4860.00,0.10
OL-0001873,O-000748,P-210,6,912.00,0.05
OL-0001874,O-000748,P-100,7,742.50,0.10
OL-0001875,O-000749,P-200,6,5130.00,0.05
OL-0001876,O-000749,P-100,6,742.50,0.10
OL-0001877,O-000749,P-210,7,960.00,0.00
OL-0001878,O-000750,P-100,6,800.25,0.03
OL-0001879,O-000751,P-310,7,175.75,0.05
OL-0001880,O-000751,P-110,7,1425.00,0.00
OL-0001881,O-000752,P-210,8,931.20,0.03
OL-0001882,O-000752,P-200,7,5400.00,0.00
OL-0001883,O-000752,P-110,7,1382.25,0.03
OL-0001884,O-000752,P-210,8,864.00,0.10
OL-0001885,O-000753,P-100,5,825.00,0.00
OL-0001886,O-000753,P-200,7,5130.00,0.05
OL-0001887,O-000754,P-100,4,825.00,0.00
OL-0001888,O-000754,P-110,8,1353.75,0.05
OL-0001889,O-000754,P-310,8,175.75,0.05
OL-0001890,O-000754,P-210,4,960.00,0.00
OL-0001891,O-000755,P-100,5,825.00,0.00
OL-0001892,O-000756,P-110,2,1282.50,0.10
OL-0001893,O-000756,P-110,7,1353.75,0.05
OL-0001894,O-000756,P-300,2,3200.00,0.00
OL-0001895,O-000756,P-110,8,1382.25,0.03
OL-0001896,O-000757,P-210,8,931.20,0.03
OL-0001897,O-000757,P-310,1,175.75,0.05
OL-0001898,O-000757,P-300,1,3200.00,0.00
OL-0001899,O-000757,P-110,6,1382.25,0.03
OL-0001900,O-000758,P-200,8,5238.00,0.03
OL-0001901,O-000758,P-200,5,5130.00,0.05
OL-0001902,O-000758,P-100,6,783.75,0.05
OL-0001903,O-000758,P-210,6,931.20,0.03
OL-0001904,O-000759,P-200,8,5400.00,0.00
OL-0001905,O-000760,P-110,1,1425.00,0.00
OL-0001906,O-000760,P-300,5,3200.00,0.00
OL-0001907,O-000760,P-310,8,166.50,0.10
OL-0001908,O-000761,P-300,4,2880.00,0.10
OL-0001909,O-000762,P-300,7,3104.00,0.03
OL-0001910,O-000763,P-110,1,1425.00,0.00
OL-0001911,O-000764,P-210,5,931.20,0.03
OL-0001912,O-000764,P-210,4,864.00,0.10
OL-0001913,O-000764,P-300,5,3104.00,0.03
OL-0001914,O-000764,P-100,5,783.75,0.05
OL-0001915,O-000765,P-200,6,5130.00,0.05
OL-0001916,O-000765,P-300,5,3200.00,0.00
OL-0001917,O-000765,P-110,2,1353.75,0.05
OL-0001918,O-000766,P-210,6,960.00,0.00
OL-0001919,O-000766,P-210,7,864.00,0.10
OL-0001920,O-000767,P-300,7,3040.00,0.05
OL-0001921,O-000767,P-110,7,1425.00,0.00
OL-0001922,O-000767,P-100,8,800.25,0.03
OL-0001923,O-000767,P-110,5,1353.75,0.05
OL-0001924,O-000768,P-100,1,783.75,0.05
OL-0001925,O-000769,P-200,3,5238.00,0.03
OL-0001926,O-000769,P-210,1,864.00,0.10
OL-0001927,O-000769,P-110,4,1425.00,0.00
OL-0001928,O-000770,P-200,2,4860.00,0.10
OL-0001929,O-000770,P-310,7,175.75,0.05
OL-0001930,O-000770,P-100,8,825.00,0.00
OL-0001931,O-000770,P-210,5,960.00,0.00
OL-0001932,O-000771,P-310,7,185.00,0.00
OL-0001933,O-000771,P-310,4,175.75,0.05
OL-0001934,O-000771,P-200,1,4860.00,0.10
OL-0001935,O-000771,P-210,6,912.00,0.05
OL-0001936,O-000772,P-110,4,1382.25,0.03
OL-0001937,O-000773,P-210,1,931.20,0.03
OL-0001938,O-000774,P-110,1,1382.25,0.03
OL-0001939,O-000774,P-110,1,1282.50,0.10
OL-0001940,O-000775,P-200,3,5130.00,0.05
OL-0001941,O-000775,P-110,8,1353.75,0.05
OL-0001942,O-000775,P-110,8,1425.00,0.00
OL-0001943,O-000776,P-200,5,5238.00,0.03
OL-0001944,O-000776,P-300,8,3104.00,0.03
OL-0001945,O-000776,P-100,1,825.00,0.00
OL-0001946,O-000777,P-310,2,185.00,0.00
OL-0001947,O-000777,P-100,3,800.25,0.03
OL-0001948,O-000777,P-200,2,4860.00,0.10
OL-0001949,O-000778,P-310,5,175.75,0.05
OL-0001950,O-000779,P-100,5,783.75,0.05
OL-0001951,O-000779,P-100,6,783.75,0.05
OL-0001952,O-000780,P-110,7,1282.50,0.10
OL-0001953,O-000781,P-310,6,185.00,0.00
OL-0001954,O-000781,P-310,7,166.50,0.10
OL-0001955,O-000782,P-110,1,1282.50,0.10
OL-0001956,O-000782,P-310,7,179.45,0.03
OL-0001957,O-000782,P-200,4,5238.00,0.03
OL-0001958,O-000783,P-100,5,783.75,0.05
OL-0001959,O-000783,P-210,1,864.00,0.10
OL-0001960,O-000783,P-110,5,1282.50,0.10
OL-0001961,O-000784,P-300,1,3104.00,0.03
OL-0001962,O-000784,P-100,1,825.00,0.00
OL-0001963,O-000784,P-310,8,179.45,0.03
OL-0001964,O-000785,P-200,3,5130.00,0.05
OL-0001965,O-000786,P-310,1,175.75,0.05
OL-0001966,O-000786,P-300,3,3200.00,0.00
OL-0001967,O-000786,P-200,7,5400.00,0.00
OL-0001968,O-000786,P-200,5,5400.00,0.00
OL-0001969,O-000787,P-100,6,742.50,0.10
OL-0001970,O-000787,P-200,7,4860.00,0.10
OL-0001971,O-000788,P-100,7,825.00,0.00
OL-0001972,O-000789,P-300,4,3200.00,0.00
OL-0001973,O-000790,P-310,6,175.75,0.05
OL-0001974,O-000790,P-310,7,179.45,0.03
OL-0001975,O-000791,P-210,5,912.00,0.05
OL-0001976,O-000791,P-100,4,825.00,0.00
OL-0001977,O-000791,P-310,2,185.00,0.00
OL-0001978,O-000792,P-110,3,1425.00,0.00
OL-0001979,O-000792,P-100,3,800.25,0.03
OL-0001980,O-000792,P-310,7,166.50,0.10
OL-0001981,O-000793,P-210,7,912.00,0.05
OL-0001982,O-000794,P-200,4,5400.00,0.00
OL-0001983,O-000794,P-300,2,3200.00,0.00
OL-0001984,O-000795,P-310,8,185.00,0.00
OL-0001985,O-000795,P-200,6,4860.00,0.10
OL-0001986,O-000796,P-110,2,1425.00,0.00
OL-0001987,O-000796,P-110,4,1382.25,0.03
OL-0001988,O-000796,P-310,7,185.00,0.00
OL-0001989,O-000796,P-300,3,3200.00,0.00
OL-0001990,O-000797,P-310,1,185.00,0.00
OL-0001991,O-000797,P-110,7,1353.75,0.05
OL-0001992,O-000798,P-110,4,1382.25,0.03
OL-0001993,O-000798,P-310,5,185.00,0.00
OL-0001994,O-000798,P-200,6,5130.00,0.05
OL-0001995,O-000799,P-310,2,179.45,0.03
OL-0001996,O-000799,P-300,6,3200.00,0.00
OL-0001997,O-000800,P-300,8,3040.00,0.05
OL-0001998,O-000800,P-100,1,825.00,0.00
OL-0001999,O-000801,P-110,2,1353.75,0.05
OL-0002000,O-000801,P-210,2,960.00,0.00
OL-0002001,O-000801,P-300,4,3104.00,0.03
OL-0002002,O-000801,P-110,3,1382.25,0.03
OL-0002003,O-000802,P-200,1,5238.00,0.03
OL-0002004,O-000802,P-300,5,2880.00,0.10
OL-0002005,O-000802,P-310,6,166.50,0.10
OL-0002006,O-000803,P-100,8,825.00,0.00
OL-0002007,O-000803,P-310,4,175.75,0.05
OL-0002008,O-000803,P-210,4,931.20,0.03
OL-0002009,O-000803,P-100,3,825.00,0.00
OL-0002010,O-000804,P-210,1,864.00,0.10
OL-0002011,O-000804,P-100,5,783.75,0.05
OL-0002012,O-000805,P-200,5,5238.00,0.03
OL-0002013,O-000806,P-210,7,960.00,0.00
OL-0002014,O-000806,P-200,2,4860.00,0.10
OL-0002015,O-000806,P-300,2,3040.00,0.05
OL-0002016,O-000807,P-100,6,800.25,0.03
OL-0002017,O-000807,P-300,7,2880.00,0.10
OL-0002018,O-000808,P-200,8,5238.00,0.03
OL-0002019,O-000808,P-300,7,2880.00,0.10
OL-0002020,O-000808,P-100,1,825.00,0.00
OL-0002021,O-000809,P-300,7,3040.00,0.05
OL-0002022,O-000810,P-200,6,5238.00,0.03
OL-0002023,O-000810,P-210,3,864.00,0.10
OL-0002024,O-000810,P-210,2,931.20,0.03
OL-0002025,O-000811,P-100,3,783.75,0.05
OL-0002026,O-000811,P-200,8,5400.00,0.00
OL-0002027,O-000811,P-100,5,800.25,0.03
OL-0002028,O-000812,P-100,5,825.00,0.00
OL-0002029,O-000813,P-200,7,5400.00,0.00
OL-0002030,O-000813,P-300,6,3104.00,0.03
OL-0002031,O-000813,P-100,3,825.00,0.00
OL-0002032,O-000813,P-310,7,185.00,0.00
OL-0002033,O-000814,P-200,5,5130.00,0.05
OL-0002034,O-000814,P-200,1,5400.00,0.00
OL-0002035,O-000814,P-110,4,1353.75,0.05
OL-0002036,O-000814,P-200,6,5400.00,0.00
OL-0002037,O-000815,P-310,1,185.00,0.00
OL-0002038,O-000815,P-310,5,185.00,0.00
OL-0002039,O-000816,P-100,3,783.75,0.05
OL-0002040,O-000816,P-200,5,5238.00,0.03
OL-0002041,O-000816,P-110,8,1282.50,0.10
OL-0002042,O-000816,P-110,2,1353.75,0.05
OL-0002043,O-000817,P-300,3,3104.00,0.03
OL-0002044,O-000818,P-300,8,3104.00,0.03
OL-0002045,O-000818,P-200,8,5130.00,0.05
OL-0002046,O-000819,P-100,6,825.00,0.00
OL-0002047,O-000819,P-100,1,783.75,0.05
OL-0002048,O-000819,P-100,7,742.50,0.10
OL-0002049,O-000819,P-310,4,179.45,0.03
OL-0002050,O-000820,P-200,5,5238.00,0.03
OL-0002051,O-000821,P-100,7,825.00,0.00
OL-0002052,O-000821,P-300,5,2880.00,0.10
OL-0002053,O-000821,P-210,4,931.20,0.03
OL-0002054,O-000822,P-100,6,825.00,0.00
OL-0002055,O-000822,P-210,3,931.20,0.03
OL-0002056,O-000822,P-310,1,179.45,0.03
OL-0002057,O-000822,P-110,7,1382.25,0.03
OL-0002058,O-000823,P-100,4,742.50,0.10
OL-0002059,O-000823,P-300,2,3104.00,0.03
OL-0002060,O-000824,P-200,3,5400.00,0.00
OL-0002061,O-000824,P-310,8,185.00,0.00
OL-0002062,O-000825,P-100,7,800.25,0.03
OL-0002063,O-000825,P-110,8,1282.50,0.10
OL-0002064,O-000825,P-200,3,5130.00,0.05
OL-0002065,O-000825,P-110,7,1425.00,0.00
OL-0002066,O-000826,P-100,2,825.00,0.00
OL-0002067,O-000826,P-200,8,4860.00,0.10
OL-0002068,O-000827,P-110,8,1353.75,0.05
OL-0002069,O-000827,P-210,4,864.00,0.10
OL-0002070,O-000827,P-300,4,3040.00,0.05
OL-0002071,O-000827,P-210,4,912.00,0.05
OL-0002072,O-000828,P-110,5,1382.25,0.03
OL-0002073,O-000828,P-210,7,864.00,0.10
OL-0002074,O-000828,P-100,3,800.25,0.03
OL-0002075,O-000829,P-210,1,864.00,0.10
OL-0002076,O-000829,P-110,7,1425.00,0.00
OL-0002077,O-000829,P-210,4,960.00,0.00
OL-0002078,O-000829,P-300,2,2880.00,0.10
OL-0002079,O-000830,P-200,8,5130.00,0.05
OL-0002080,O-000830,P-100,8,800.25,0.03
OL-0002081,O-000831,P-300,4,2880.00,0.10
OL-0002082,O-000831,P-310,7,185.00,0.00
OL-0002083,O-000832,P-100,7,742.50,0.10
OL-0002084,O-000832,P-300,3,3040.00,0.05
OL-0002085,O-000833,P-110,1,1353.75,0.05
OL-0002086,O-000833,P-310,2,175.75,0.05
OL-0002087,O-000833,P-100,3,783.75,0.05
OL-0002088,O-000834,P-210,2,931.20,0.03
OL-0002089,O-000834,P-110,1,1353.75,0.05
OL-0002090,O-000834,P-110,4,1382.25,0.03
OL-0002091,O-000834,P-210,4,960.00,0.00
OL-0002092,O-000835,P-310,3,175.75,0.05
OL-0002093,O-000835,P-100,8,783.75,0.05
OL-0002094,O-000835,P-310,3,166.50,0.10
OL-0002095,O-000836,P-100,8,783.75,0.05
OL-0002096,O-000836,P-210,8,931.20,0.03
OL-0002097,O-000837,P-300,8,3104.00,0.03
OL-0002098,O-000837,P-210,1,864.00,0.10
OL-0002099,O-000838,P-100,4,825.00,0.00
OL-0002100,O-000839,P-310,3,166.50,0.10
OL-0002101,O-000839,P-100,5,800.25,0.03
OL-0002102,O-000839,P-110,7,1282.50,0.10
OL-0002103,O-000839,P-200,3,5400.00,0.00
OL-0002104,O-000840,P-310,1,185.00,0.00
OL-0002105,O-000840,P-310,4,166.50,0.10
OL-0002106,O-000840,P-300,8,2880.00,0.10
